"ID", "Description", "GeneRatio", "BgRatio", "pvalue", "p.adjust", "qvalue", "geneID", "Count"
"GO:0061919", "process utilizing autophagic mechanism", "1/8", "386/23210", 0.125571944935041, 0.136873419979195, 0.0779867868543938, "Pik3c3", 1
"GO:0009991", "response to extracellular stimulus", "1/8", "401/23210", 0.130159499262043, 0.140469162569927, 0.0800355441006827, "Pik3c3", 1
"GO:0007517", "muscle organ development", "1/8", "424/23210", 0.13715284898103, 0.146565299401297, 0.0835089586159005, "Nr1d2", 1
"GO:0014706", "striated muscle tissue development", "1/8", "449/23210", 0.144698469645223, 0.153127506711935, 0.0872479275326333, "Nr1d2", 1
"GO:0044270", "cellular nitrogen compound catabolic process", "1/8", "463/23210", 0.148898745110181, 0.15587964687313, 0.0888160228441781, "Hnmt", 1
"GO:0046700", "heterocycle catabolic process", "1/8", "469/23210", 0.150693330791129, 0.15587964687313, 0.0888160228441781, "Hnmt", 1
"GO:0060537", "muscle tissue development", "1/8", "472/23210", 0.15158938136286, 0.15587964687313, 0.0888160228441781, "Nr1d2", 1
"GO:0019439", "aromatic compound catabolic process", "1/8", "483/23210", 0.154867827047156, 0.156948334283367, 0.089424932136346, "Hnmt", 1
"GO:0048871", "multicellular organismal homeostasis", "1/8", "486/23210", 0.15576002245939, 0.156948334283367, 0.089424932136346, "Nr1d2", 1
"GO:0050708", "regulation of protein secretion", "1/8", "490/23210", 0.156948334283367, 0.156948334283367, 0.089424932136346, "Pik3c3", 1
