"ID", "Description", "GeneRatio", "BgRatio", "pvalue", "p.adjust", "qvalue", "geneID", "Count"
"GO:1903831", "signal transduction involved in cellular response to ammonium ion", "1/3", "25/23210", 0.00322802539852984, 0.0172713814959014, 0.00133434139997307, "Ly6e", 1
"GO:1905144", "response to acetylcholine", "1/3", "27/23210", 0.00348596690742964, 0.0172713814959014, 0.00133434139997307, "Ly6e", 1
"GO:1905145", "cellular response to acetylcholine", "1/3", "27/23210", 0.00348596690742964, 0.0172713814959014, 0.00133434139997307, "Ly6e", 1
"GO:0060117", "auditory receptor cell development", "1/3", "29/23210", 0.003743863912964, 0.017742659413612, 0.00137075108941474, "Sec24b", 1
"GO:0060977", "coronary vasculature morphogenesis", "1/3", "32/23210", 0.00413062598585334, 0.0187599263524173, 0.00144934245117661, "Sec24b", 1
"GO:0048194", "Golgi vesicle budding", "1/3", "34/23210", 0.00438841174977034, 0.0189378610117904, 0.0014630892138515, "Sec24b", 1
"GO:0035909", "aorta morphogenesis", "1/3", "35/23210", 0.00451728794776651, 0.0189378610117904, 0.0014630892138515, "Sec24b", 1
"GO:0090175", "regulation of establishment of planar polarity", "1/3", "39/23210", 0.00503268152452918, 0.0203171217101363, 0.00156964725911242, "Sec24b", 1
"GO:0060122", "inner ear receptor cell stereocilium organization", "1/3", "41/23210", 0.0052903115904972, 0.020594427263007, 0.00159107115503675, "Sec24b", 1
"GO:0042491", "inner ear auditory receptor cell differentiation", "1/3", "50/23210", 0.00644909654622849, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0055010", "ventricular cardiac muscle tissue morphogenesis", "1/3", "53/23210", 0.00683515811440805, 0.0218200250294269, 0.00168575760729517, "Ly6e", 1
"GO:0071242", "cellular response to ammonium ion", "1/3", "53/23210", 0.00683515811440805, 0.0218200250294269, 0.00168575760729517, "Ly6e", 1
"GO:0006900", "vesicle budding from membrane", "1/3", "55/23210", 0.00709247692557846, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0035315", "hair cell differentiation", "1/3", "55/23210", 0.00709247692557846, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0006584", "catecholamine metabolic process", "1/3", "56/23210", 0.00722111966231898, 0.0218200250294269, 0.00168575760729517, "Ly6e", 1
"GO:0009712", "catechol-containing compound metabolic process", "1/3", "56/23210", 0.00722111966231898, 0.0218200250294269, 0.00168575760729517, "Ly6e", 1
"GO:0001736", "establishment of planar polarity", "1/3", "57/23210", 0.007349751287136, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0007164", "establishment of tissue polarity", "1/3", "58/23210", 0.00747837180050959, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0060119", "inner ear receptor cell development", "1/3", "59/23210", 0.00760698120291947, 0.0218200250294269, 0.00168575760729517, "Sec24b", 1
"GO:0003229", "ventricular cardiac muscle tissue development", "1/3", "62/23210", 0.00799274274916817, 0.0221305635166272, 0.00170974899211026, "Ly6e", 1
"GO:0035904", "aorta development", "1/3", "63/23210", 0.00812130771252373, 0.0221305635166272, 0.00170974899211026, "Sec24b", 1
"GO:0060425", "lung morphogenesis", "1/3", "65/23210", 0.00837840431402326, 0.0222742943958179, 0.00172085326090337, "Sec24b", 1
"GO:0002066", "columnar/cuboidal epithelial cell development", "1/3", "74/23210", 0.00953478924980744, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0050432", "catecholamine secretion", "1/3", "74/23210", 0.00953478924980744, 0.0224653640586255, 0.00173561479931438, "Ly6e", 1
"GO:0060563", "neuroepithelial cell differentiation", "1/3", "75/23210", 0.0096632209420725, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0048844", "artery morphogenesis", "1/3", "76/23210", 0.00979164153153345, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0055008", "cardiac muscle tissue morphogenesis", "1/3", "76/23210", 0.00979164153153345, 0.0224653640586255, 0.00173561479931438, "Ly6e", 1
"GO:0001738", "morphogenesis of a polarized epithelium", "1/3", "77/23210", 0.00992005101866955, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0060976", "coronary vasculature development", "1/3", "78/23210", 0.0100484494039608, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0003208", "cardiac ventricle morphogenesis", "1/3", "79/23210", 0.0101768366878873, 0.0224653640586255, 0.00173561479931438, "Ly6e", 1
"GO:0060113", "inner ear receptor cell differentiation", "1/3", "80/23210", 0.0103052128709291, 0.0224653640586255, 0.00173561479931438, "Sec24b", 1
"GO:0003151", "outflow tract morphogenesis", "1/3", "84/23210", 0.0108186066038454, 0.0231221199964538, 0.0017863540315947, "Sec24b", 1
"GO:0042490", "mechanoreceptor differentiation", "1/3", "86/23210", 0.0110752368774728, 0.023132422171972, 0.0017871499505145, "Sec24b", 1
"GO:0051937", "catecholamine transport", "1/3", "89/23210", 0.0114600990576742, 0.023132422171972, 0.0017871499505145, "Ly6e", 1
"GO:0060415", "muscle tissue morphogenesis", "1/3", "89/23210", 0.0114600990576742, 0.023132422171972, 0.0017871499505145, "Ly6e", 1
"GO:0048644", "muscle organ morphogenesis", "1/3", "97/23210", 0.012485910012309, 0.0247448034789397, 0.0019117182793966, "Ly6e", 1
"GO:0060359", "response to ammonium ion", "1/3", "100/23210", 0.0128704060850389, 0.0250513261298078, 0.00193539941128404, "Ly6e", 1
"GO:0060840", "artery development", "1/3", "106/23210", 0.013639098791689, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0015844", "monoamine transport", "1/3", "109/23210", 0.0140232954515253, 0.0252332184572424, 0.00194945193295933, "Ly6e", 1
"GO:0018958", "phenol-containing compound metabolic process", "1/3", "109/23210", 0.0140232954515253, 0.0252332184572424, 0.00194945193295933, "Ly6e", 1
"GO:0001843", "neural tube closure", "1/3", "110/23210", 0.0141513388311906, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0060606", "tube closure", "1/3", "111/23210", 0.0142793711248488, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:1905330", "regulation of morphogenesis of an epithelium", "1/3", "112/23210", 0.0144073923329803, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0042472", "inner ear morphogenesis", "1/3", "114/23210", 0.0146634014945817, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0022037", "metencephalon development", "1/3", "116/23210", 0.0149193663198341, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0014020", "primary neural tube formation", "1/3", "117/23210", 0.0150473321075298, 0.0252332184572424, 0.00194945193295933, "Sec24b", 1
"GO:0006888", "ER to Golgi vesicle-mediated transport", "1/3", "123/23210", 0.0158148941149062, 0.0261185372503754, 0.00201784932885566, "Sec24b", 1
"GO:0045995", "regulation of embryonic development", "1/3", "129/23210", 0.0165820572506438, 0.0269767797062712, 0.00208415487832129, "Sec24b", 1
"GO:0001841", "neural tube formation", "1/3", "132/23210", 0.0169654892740435, 0.0271946813363345, 0.00210098938378248, "Sec24b", 1
"GO:0035270", "endocrine system development", "1/3", "136/23210", 0.0174765769178726, 0.0272135269149731, 0.00210244534350347, "Ly6e", 1
"GO:0042471", "ear morphogenesis", "1/3", "136/23210", 0.0174765769178726, 0.0272135269149731, 0.00210244534350347, "Sec24b", 1
"GO:0002065", "columnar/cuboidal epithelial cell differentiation", "1/3", "144/23210", 0.0184982207068739, 0.0283829682680696, 0.00219279329931972, "Sec24b", 1
"GO:0003206", "cardiac chamber morphogenesis", "1/3", "148/23210", 0.0190087769134778, 0.0283829682680696, 0.00219279329931972, "Ly6e", 1
"GO:0003231", "cardiac ventricle development", "1/3", "148/23210", 0.0190087769134778, 0.0283829682680696, 0.00219279329931972, "Ly6e", 1
"GO:0001838", "embryonic epithelial tube formation", "1/3", "154/23210", 0.0197742791999005, 0.029126978821475, 0.0022502735931608, "Sec24b", 1
"GO:0072175", "epithelial tube formation", "1/3", "161/23210", 0.0206668617555212, 0.0300358390846909, 0.00232048974097081, "Sec24b", 1
"GO:0030902", "hindbrain development", "1/3", "164/23210", 0.0210492312039492, 0.0301890289635587, 0.00233232478714118, "Sec24b", 1
"GO:0035148", "tube formation", "1/3", "176/23210", 0.0225777137191043, 0.0319606596802905, 0.00246919630557532, "Sec24b", 1
"GO:0016331", "morphogenesis of embryonic epithelium", "1/3", "182/23210", 0.0233413579909633, 0.0326180515514743, 0.0025199846683901, "Sec24b", 1
"GO:0051668", "localization within membrane", "1/3", "185/23210", 0.0237230309258165, 0.0327317768470127, 0.00252877078489716, "Sec24b", 1
"GO:0021915", "neural tube development", "1/3", "191/23210", 0.024486078458163, 0.0333622818992471, 0.00257748194296452, "Sec24b", 1
"GO:0003205", "cardiac chamber development", "1/3", "195/23210", 0.0249945558640173, 0.0336346492491097, 0.00259852432634358, "Ly6e", 1
"GO:2000027", "regulation of animal organ morphogenesis", "1/3", "209/23210", 0.0267728352893095, 0.035308681171422, 0.00272785561923105, "Sec24b", 1
"GO:0048839", "inner ear development", "1/3", "211/23210", 0.0270266985605981, 0.035308681171422, 0.00272785561923105, "Sec24b", 1
"GO:0009913", "epidermal cell differentiation", "1/3", "213/23210", 0.0272805176817531, 0.035308681171422, 0.00272785561923105, "Sec24b", 1
"GO:0035265", "organ growth", "1/3", "215/23210", 0.0275342926566134, 0.035308681171422, 0.00272785561923105, "Ly6e", 1
"GO:0030324", "lung development", "1/3", "219/23210", 0.0280417101828082, 0.035541237324722, 0.00274582229452222, "Sec24b", 1
"GO:0030323", "respiratory tube development", "1/3", "222/23210", 0.0284221574719873, 0.0356093697062829, 0.00275108602269689, "Sec24b", 1
"GO:0015850", "organic hydroxy compound transport", "1/3", "239/23210", 0.0305761503415294, 0.0378727316730307, 0.00292594740110329, "Ly6e", 1
"GO:0043583", "ear development", "1/3", "242/23210", 0.0309559359402206, 0.0379123260391466, 0.00292900635744252, "Sec24b", 1
"GO:0002064", "epithelial cell development", "1/3", "247/23210", 0.0315886914913281, 0.0382574152506085, 0.00295566704012427, "Sec24b", 1
"GO:0060541", "respiratory system development", "1/3", "251/23210", 0.0320946975647288, 0.038443099280829, 0.00297001249876033, "Sec24b", 1
"GO:0016050", "vesicle organization", "1/3", "259/23210", 0.0331061808621115, 0.0389499975348074, 0.00300917412147232, "Sec24b", 1
"GO:0048738", "cardiac muscle tissue development", "1/3", "260/23210", 0.03323256670401, 0.0389499975348074, 0.00300917412147232, "Ly6e", 1
"GO:0048193", "Golgi vesicle transport", "1/3", "263/23210", 0.033611658147525, 0.0389752206178747, 0.00301112279037178, "Sec24b", 1
"GO:0090596", "sensory organ morphogenesis", "1/3", "301/23210", 0.0384049086630998, 0.0440645794134513, 0.00340431323329416, "Sec24b", 1
"GO:0048562", "embryonic organ morphogenesis", "1/3", "318/23210", 0.040544116153703, 0.0460344652161836, 0.00355650141699149, "Sec24b", 1
"GO:0008544", "epidermis development", "1/3", "329/23210", 0.0419266172162377, 0.0471134152223702, 0.00363985824991754, "Sec24b", 1
"GO:0046879", "hormone secretion", "1/3", "365/23210", 0.0464418796892558, 0.051654743736009, 0.00399070931808858, "Ly6e", 1
"GO:0009914", "hormone transport", "1/3", "373/23210", 0.0474433409638007, 0.0521462952062752, 0.00402868528875134, "Ly6e", 1
"GO:0035690", "cellular response to drug", "1/3", "380/23210", 0.0483190441819614, 0.0521462952062752, 0.00402868528875134, "Ly6e", 1
"GO:0060562", "epithelial tube morphogenesis", "1/3", "380/23210", 0.0483190441819614, 0.0521462952062752, 0.00402868528875134, "Sec24b", 1
"GO:0007517", "muscle organ development", "1/3", "424/23210", 0.053811177943353, 0.0575041019198576, 0.00444261531008074, "Ly6e", 1
"GO:0032386", "regulation of intracellular transport", "1/3", "438/23210", 0.0555542333658846, 0.0587904022998196, 0.0045419914862246, "Sec24b", 1
"GO:0014706", "striated muscle tissue development", "1/3", "449/23210", 0.0569222741652663, 0.0593488046184921, 0.00458513217718915, "Ly6e", 1
"GO:0043254", "regulation of protein complex assembly", "1/3", "451/23210", 0.0571708668343273, 0.0593488046184921, 0.00458513217718915, "Sec24b", 1
"GO:0048732", "gland development", "1/3", "467/23210", 0.0591580356910399, 0.0608323197200316, 0.00469974464278371, "Ly6e", 1
"GO:0060537", "muscle tissue development", "1/3", "472/23210", 0.0597784528461857, 0.0608958071049929, 0.00470464951076719, "Ly6e", 1
"GO:1901615", "organic hydroxy compound metabolic process", "1/3", "481/23210", 0.0608945162927137, 0.0614583544065351, 0.00474811043218041, "Ly6e", 1
"GO:0048568", "embryonic organ development", "1/3", "493/23210", 0.0623812265467049, 0.0623812265467049, 0.00481940910066286, "Sec24b", 1
