"ID", "Description", "GeneRatio", "BgRatio", "pvalue", "p.adjust", "qvalue", "geneID", "Count"
"GO:0060998", "regulation of dendritic spine development", "1/5", "92/23210", 0.0196642283742977, 0.0588298721651582, 0.0196351306327871, "Camk2b", 1
"GO:0097061", "dendritic spine organization", "1/5", "94/23210", 0.0200882490320052, 0.0588298721651582, 0.0196351306327871, "Camk2b", 1
"GO:0051225", "spindle assembly", "1/5", "102/23210", 0.0217828647172349, 0.0589273799873726, 0.019667674963693, "Kifc5b", 1
"GO:0106027", "neuron projection organization", "1/5", "102/23210", 0.0217828647172349, 0.0589273799873726, 0.019667674963693, "Camk2b", 1
"GO:0035967", "cellular response to topologically incorrect protein", "1/5", "103/23210", 0.0219945267250423, 0.0589273799873726, 0.019667674963693, "Herpud2", 1
"GO:0007052", "mitotic spindle organization", "1/5", "105/23210", 0.0224177408244338, 0.0589273799873726, 0.019667674963693, "Kifc5b", 1
"GO:1900006", "positive regulation of dendrite development", "1/5", "108/23210", 0.0230522872543162, 0.0589273799873726, 0.019667674963693, "Camk2b", 1
"GO:1903076", "regulation of protein localization to plasma membrane", "1/5", "109/23210", 0.0232637294915133, 0.0589273799873726, 0.019667674963693, "Camk2b", 1
"GO:0006986", "response to unfolded protein", "1/5", "110/23210", 0.0234751351169208, 0.0589273799873726, 0.019667674963693, "Herpud2", 1
"GO:0048814", "regulation of dendrite morphogenesis", "1/5", "114/23210", 0.0243203915957463, 0.0598281633255359, 0.019968321520718, "Camk2b", 1
"GO:0042752", "regulation of circadian rhythm", "1/5", "122/23210", 0.0260091486325603, 0.0614127255782654, 0.020497186970923, "Nr1d2", 1
"GO:0060996", "dendritic spine development", "1/5", "122/23210", 0.0260091486325603, 0.0614127255782654, 0.020497186970923, "Camk2b", 1
"GO:0099175", "regulation of postsynapse organization", "1/5", "125/23210", 0.0266418293155675, 0.0614127255782654, 0.020497186970923, "Camk2b", 1
"GO:0008277", "regulation of G protein-coupled receptor signaling pathway", "1/5", "130/23210", 0.0276955664686303, 0.0614127255782654, 0.020497186970923, "Camk2b", 1
"GO:1902850", "microtubule cytoskeleton organization involved in mitosis", "1/5", "130/23210", 0.0276955664686303, 0.0614127255782654, 0.020497186970923, "Kifc5b", 1
"GO:0035966", "response to topologically incorrect protein", "1/5", "133/23210", 0.0283273705781828, 0.0614127255782654, 0.020497186970923, "Herpud2", 1
"GO:1904375", "regulation of protein localization to cell periphery", "1/5", "134/23210", 0.0285378989461296, 0.0614127255782654, 0.020497186970923, "Camk2b", 1
"GO:0050905", "neuromuscular process", "1/5", "136/23210", 0.0289588462076373, 0.0614127255782654, 0.020497186970923, "Camk2b", 1
"GO:0007338", "single fertilization", "1/5", "139/23210", 0.0295899934850948, 0.0615216807635141, 0.0205335519878224, "Camk2b", 1
"GO:0055088", "lipid homeostasis", "1/5", "141/23210", 0.030010575982202, 0.0615216807635141, 0.0205335519878224, "Nr1d2", 1
"GO:0050728", "negative regulation of inflammatory response", "1/5", "149/23210", 0.0316914479562788, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:0009755", "hormone-mediated signaling pathway", "1/5", "158/23210", 0.033579642770932, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:0007051", "spindle organization", "1/5", "165/23210", 0.0350462013207965, 0.0636806167755123, 0.0212541211317499, "Kifc5b", 1
"GO:0000082", "G1/S transition of mitotic cell cycle", "1/5", "171/23210", 0.0363018339447621, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:2000241", "regulation of reproductive process", "1/5", "172/23210", 0.0365109789089652, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0016202", "regulation of striated muscle tissue development", "1/5", "176/23210", 0.0373471956826466, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:0048813", "dendrite morphogenesis", "1/5", "178/23210", 0.0377650862858024, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0140013", "meiotic nuclear division", "1/5", "179/23210", 0.0379739771580053, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:1901861", "regulation of muscle tissue development", "1/5", "179/23210", 0.0379739771580053, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:0048634", "regulation of muscle organ development", "1/5", "180/23210", 0.0381828317502596, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:2001235", "positive regulation of apoptotic signaling pathway", "1/5", "183/23210", 0.0388091778945907, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0001764", "neuron migration", "1/5", "185/23210", 0.0392265606777027, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0009566", "fertilization", "1/5", "185/23210", 0.0392265606777027, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0010770", "positive regulation of cell morphogenesis involved in differentiation", "1/5", "185/23210", 0.0392265606777027, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0044843", "cell cycle G1/S phase transition", "1/5", "185/23210", 0.0392265606777027, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:1905475", "regulation of protein localization to membrane", "1/5", "186/23210", 0.0394351976894993, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0050773", "regulation of dendrite development", "1/5", "191/23210", 0.0404778391398145, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0099173", "postsynapse organization", "1/5", "194/23210", 0.041102989293066, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0051783", "regulation of nuclear division", "1/5", "195/23210", 0.0413113002529866, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0007519", "skeletal muscle tissue development", "1/5", "197/23210", 0.0417278135644032, 0.0636806167755123, 0.0212541211317499, "Nr1d2", 1
"GO:1903046", "meiotic cell cycle process", "1/5", "198/23210", 0.0419360159253374, 0.0636806167755123, 0.0212541211317499, "Camk2b", 1
"GO:0060538", "skeletal muscle organ development", "1/5", "206/23210", 0.0436003323610102, 0.0652286039956248, 0.0217707792539954, "Nr1d2", 1
"GO:0007623", "circadian rhythm", "1/5", "208/23210", 0.0440160498507062, 0.0652286039956248, 0.0217707792539954, "Nr1d2", 1
"GO:0031348", "negative regulation of defense response", "1/5", "220/23210", 0.0465073200914321, 0.068100004419597, 0.0227291413980683, "Nr1d2", 1
"GO:0034976", "response to endoplasmic reticulum stress", "1/5", "237/23210", 0.0500277262051657, 0.0723930626262986, 0.0241619977956837, "Herpud2", 1
"GO:0046777", "protein autophosphorylation", "1/5", "240/23210", 0.050647893488751, 0.072438266268795, 0.02417708501911, "Camk2b", 1
"GO:0060291", "long-term synaptic potentiation", "1/5", "245/23210", 0.0516807858424778, 0.0730659386048824, 0.024386577711514, "Camk2b", 1
"GO:0090068", "positive regulation of cell cycle process", "1/5", "249/23210", 0.0525064522568423, 0.0733897003135409, 0.0244946368183833, "Camk2b", 1
"GO:0140014", "mitotic nuclear division", "1/5", "257/23210", 0.0541560597804562, 0.0748448916066979, 0.0249803232576912, "Kifc5b", 1
"GO:0050807", "regulation of synapse organization", "1/5", "266/23210", 0.0560091210538665, 0.0765386589469598, 0.0255456371324898, "Camk2b", 1
"GO:0010038", "response to metal ion", "1/5", "269/23210", 0.0566261623103523, 0.0765386589469598, 0.0255456371324898, "Camk2b", 1
"GO:0007018", "microtubule-based movement", "1/5", "275/23210", 0.0578592768311689, 0.076784237192278, 0.0256276016302853, "Kifc5b", 1
"GO:0050803", "regulation of synapse structure or activity", "1/5", "276/23210", 0.0580646704922041, 0.076784237192278, 0.0256276016302853, "Camk2b", 1
"GO:0072659", "protein localization to plasma membrane", "1/5", "279/23210", 0.0586806365534482, 0.076784237192278, 0.0256276016302853, "Camk2b", 1
"GO:0048511", "rhythmic process", "1/5", "291/23210", 0.0611412792191767, 0.079124407501311, 0.0264086597565351, "Nr1d2", 1
"GO:0016358", "dendrite development", "1/5", "294/23210", 0.0617556351229744, 0.079124407501311, 0.0264086597565351, "Camk2b", 1
"GO:0051321", "meiotic cell cycle", "1/5", "314/23210", 0.065843127240911, 0.0828186500778744, 0.0276416547114857, "Camk2b", 1
"GO:0021700", "developmental maturation", "1/5", "317/23210", 0.0664550203703311, 0.0828186500778744, 0.0276416547114857, "Camk2b", 1
"GO:0018105", "peptidyl-serine phosphorylation", "1/5", "318/23210", 0.0666589134773136, 0.0828186500778744, 0.0276416547114857, "Camk2b", 1
"GO:0032102", "negative regulation of response to external stimulus", "1/5", "336/23210", 0.0703229017151904, 0.0845289609030457, 0.028212490160195, "Nr1d2", 1
"GO:0019216", "regulation of lipid metabolic process", "1/5", "338/23210", 0.0707293001623069, 0.0845289609030457, 0.028212490160195, "Nr1d2", 1
"GO:0010769", "regulation of cell morphogenesis involved in differentiation", "1/5", "343/23210", 0.0717446745226489, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0018209", "peptidyl-serine modification", "1/5", "343/23210", 0.0717446745226489, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:1990778", "protein localization to cell periphery", "1/5", "344/23210", 0.0719476428450081, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0045787", "positive regulation of cell cycle", "1/5", "349/23210", 0.0729619519644985, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0050806", "positive regulation of synaptic transmission", "1/5", "350/23210", 0.0731647073225398, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0050727", "regulation of inflammatory response", "1/5", "354/23210", 0.0739753740237334, 0.0845289609030457, 0.028212490160195, "Nr1d2", 1
"GO:0044772", "mitotic cell cycle phase transition", "1/5", "356/23210", 0.0743804946009231, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0048167", "regulation of synaptic plasticity", "1/5", "361/23210", 0.0753926757534332, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0010976", "positive regulation of neuron projection development", "1/5", "362/23210", 0.0755950056856506, 0.0845289609030457, 0.028212490160195, "Camk2b", 1
"GO:0044770", "cell cycle phase transition", "1/5", "394/23210", 0.0820508861099913, 0.0909212521759363, 0.0303459891729698, "Camk2b", 1
"GO:2001233", "regulation of apoptotic signaling pathway", "1/5", "414/23210", 0.0860674596128189, 0.0945205136819351, 0.0315472831287588, "Camk2b", 1
"GO:0006816", "calcium ion transport", "1/5", "423/23210", 0.0878703244059064, 0.0950233985620031, 0.0317151266060601, "Camk2b", 1
"GO:0007517", "muscle organ development", "1/5", "424/23210", 0.0880704669599053, 0.0950233985620031, 0.0317151266060601, "Nr1d2", 1
"GO:0014706", "striated muscle tissue development", "1/5", "449/23210", 0.0930626241830464, 0.0991009412641861, 0.033076052283297, "Nr1d2", 1
"GO:0050808", "synapse organization", "1/5", "451/23210", 0.0934610502979316, 0.0991009412641861, 0.033076052283297, "Camk2b", 1
"GO:0045666", "positive regulation of neuron differentiation", "1/5", "461/23210", 0.0954510810380113, 0.0998549082985022, 0.033327697249821, "Camk2b", 1
"GO:0031346", "positive regulation of cell projection organization", "1/5", "466/23210", 0.0964447849918251, 0.0998549082985022, 0.033327697249821, "Camk2b", 1
"GO:0060537", "muscle tissue development", "1/5", "472/23210", 0.0976360767551615, 0.0998549082985022, 0.033327697249821, "Nr1d2", 1
"GO:0070838", "divalent metal ion transport", "1/5", "472/23210", 0.0976360767551615, 0.0998549082985022, 0.033327697249821, "Camk2b", 1
"GO:0072511", "divalent inorganic cation transport", "1/5", "475/23210", 0.0982312512529981, 0.0998549082985022, 0.033327697249821, "Camk2b", 1
"GO:0048871", "multicellular organismal homeostasis", "1/5", "486/23210", 0.100410871475566, 0.101233911405694, 0.0337879550262905, "Nr1d2", 1
"GO:0010035", "response to inorganic substance", "1/5", "493/23210", 0.101795706699288, 0.101795706699288, 0.0339754605158087, "Camk2b", 1
